id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,adult,backdrop_path,video,vote_average,vote_count
111960,"{'id': 920649, 'name': 'Miranda Collection', 'poster_path': '/sbmWoGm9NCbcIQylgqO3tm4bCKl.jpg', 'backdrop_path': '/A7VKp3BVds5BOos4TcBRuqX7uXr.jpg'}",784170,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,tt0040597,en,Miranda,"A young married physician discovers a mermaid, and gives into her request to be taken to see London. Comedy and romantic entanglements ensue.",4.149,/i5RA9dyTDPaBaPiSnorWfhNoDJ.jpg,"[{'id': 13580, 'logo_path': None, 'name': 'Sydney Box Productions', 'origin_country': ''}, {'id': 1221, 'logo_path': None, 'name': 'Gainsborough Pictures', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1948-04-06,80,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Miranda Has Everything!,Miranda,,,,834332,False,/lbT9uEk0bSN3yUrafVXnpuzFCTy.jpg,False,6.4,17.0
35791,"{'id': 17255, 'name': 'Resident Evil Collection', 'poster_path': '/ed8cYt6V7DVoVuHhBV5dD2YRFvb.jpg', 'backdrop_path': '/8utTJ9WoQeYcZ0Ztciv6auqwLXl.jpg'}",60000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.sonypictures.com/movies/residentevilafterlife/site/,tt1220634,en,Resident Evil: Afterlife,"In a world ravaged by a virus infection, turning its victims into the Undead, Alice continues on her journey to find survivors and lead them to safety. Her deadly battle with the Umbrella Corporation reaches new heights, but Alice gets some unexpected help from an old friend. A new lead that promises a safe haven from the Undead takes them to Los Angeles, but when they arrive the city is overrun by thousands of Undead - and Alice and her comrades are about to step into a deadly trap.",1.744,/qZHDnt8bnsD2cSJfIbjWbCkIq3G.jpg,"[{'id': 3287, 'logo_path': '/bz6GbCQQXGNE56LTW9dwgksW0Iw.png', 'name': 'Screen Gems', 'origin_country': 'US'}, {'id': 47, 'logo_path': '/i7Z9ot2o3N5Sa3HrF09kniFs2y8.png', 'name': 'Constantin Film', 'origin_country': 'DE'}, {'id': 12163, 'logo_path': None, 'name': 'Davis Films/Impact Pictures', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-09,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Experience a new dimension of evil,Resident Evil: Afterlife,,,,300228084,False,/u2kimx9kh16InyhAe6s7Bm5wMr4.jpg,False,6.043,3571.0
94348,,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",,tt1712170,en,Alex Cross,"Alex Cross, a genius homicide detective/psychologist is trying to clean up the mean streets of Detroit while keeping his family out of the line of fire. As he mulls over accepting a job with the FBI, he is told that a friend has been murdered and he vows to track down the killer. Soon, he and his team are forced to match wits with a psychotic contract killer, who displays a disturbing commitment towards seeing his job through.",17.489,/bQYXid9o6nunJBgmmjo6JFIQe1p.jpg,"[{'id': 491, 'logo_path': '/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png', 'name': 'Summit Entertainment', 'origin_country': 'US'}, {'id': 11029, 'logo_path': '/aEqqnFZjCW10ODE4TYQ1qkjvokr.png', 'name': 'QED International', 'origin_country': 'US'}, {'id': 11032, 'logo_path': None, 'name': 'James Patterson Entertainment', 'origin_country': 'US'}, {'id': 8504, 'logo_path': None, 'name': 'Block / Hanson', 'origin_country': 'US'}, {'id': 214742, 'logo_path': None, 'name': 'Emmett/Furla Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-10-18,101,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Don't Ever Cross Alex Cross,Alex Cross,,,,30353232,False,/rjQPQx8FvdYxPHMBBsQ8J4eD51N.jpg,False,5.2,677.0
35552,,25000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",http://www.adeleblancsec-lefilm.com/,tt1179025,fr,Les Aventures extraordinaires d'Adèle Blanc-Sec,"An adventure set in the early part of the 20th century, focused on a popular novelist and her dealings with would-be suitors, the cops, monsters, and other distractions.",28.835,/1nYv7H0XJFgrJ5LewGlyNDvjqdq.jpg,"[{'id': 6896, 'logo_path': '/2Q89KvzxTKB5BAv9RqFIPI1qb7E.png', 'name': 'EuropaCorp', 'origin_country': 'FR'}, {'id': 1076, 'logo_path': None, 'name': 'Apipoulaï', 'origin_country': ''}, {'id': 356, 'logo_path': '/tSJvuFaLIp7l0ONLUiAHA61GbXu.png', 'name': 'TF1 Films Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-04-09,105,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Extraordinary Adventures of Adèle Blanc-Sec,,,,34604339,False,/7MoEqOXog5bJK9vGbwgKiAzLTml.jpg,False,6.161,1194.0
41393,,2000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,tt0429277,en,Zyzzyx Road,"A married man (Leo Grillo) meets a beautiful woman (Katherine Heigl) in a Las Vegas casino and allows her to seduce him. When her jealous boyfriend (Tom Sizemore) finds them together, a scuffle results in the boyfriend's death. The lovers head to the desert to bury the corpse, but it disappears.",4.913,/63XsqpeRQToLJhlAWQpUG9tSx2Q.jpg,"[{'id': 92534, 'logo_path': None, 'name': 'Zyzzyx LLC', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-02-25,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Dead Ahead,Zyzzyx Road,,,,30,False,/pKVQBxa0gIG2bhlKiMMSgbGOt2c.jpg,False,5.5,11.0
10866,"{'id': 166378, 'name': 'Joy Ride Collection', 'poster_path': '/ln6CZn4pEBOea3757FaMukhgp25.jpg', 'backdrop_path': '/eDU0xWJge0Sj2A1hyp5NtTcc3OZ.jpg'}",23000000,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,tt0206314,en,Joy Ride,"Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",28.163,/1LVGjf1QWgkNNPQssZtuT1GYKoP.jpg,"[{'id': 508, 'logo_path': '/7cxRWzi4LsVm4Utfpr1hfARNurT.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 11461, 'logo_path': '/p9FoEt5shEKRWRKVIlvFaEmRnun.png', 'name': 'Bad Robot', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-10-05,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It started as a joke. Now the joke is on them.,Joy Ride,,,,36642838,False,/mIcTiFp1jVSeOIgcTAEGpSyQV3y.jpg,False,6.49,1072.0
47816,,6000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0199290,en,3 Strikes,"Brian Hooks plays a character who is just released from jail. And the state adopts a ""3 strikes"" rule for felons that involves serious penalties. Hooks has 2 strikes, and wants to change his life for the better. When a friend picks him up, they are pulled over, and his friend shoots at police officers, and Hooks escapes. Now Hooks, a wanted man, must clear his name of having nothing to do with the shooting.",6.14,/ca7xVIgh7UYsFOCBLP8ERmBktC5.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-01,82,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"the few, the proud, the paroled.",3 Strikes,,,,9000000,False,/h7paUmJnLHYeSMRhT1JYlviI8IS.jpg,False,5.635,48.0
245775,,12000000,"[{'id': 18, 'name': 'Drama'}]",,tt2707858,fr,Yves Saint Laurent,"A look at the life of French designer Yves Saint Laurent from the beginning of his career in 1958 when he met his lover and business partner, Pierre Berge.",17.046,/c3OQ4DtCzm4JfBxviXk5g7grsxM.jpg,"[{'id': 2902, 'logo_path': '/vFmmYSgFp8eE6C34JVCXy9bJFmc.png', 'name': 'SND', 'origin_country': 'FR'}, {'id': 3304, 'logo_path': '/bCSghIiBAsM2KPOeMTb61hu39Yo.png', 'name': 'WY Productions', 'origin_country': 'FR'}, {'id': 7673, 'logo_path': None, 'name': 'Hérodiade', 'origin_country': 'FR'}, {'id': 19037, 'logo_path': '/tceh2aAORA5JxIZSLQ1GkzTBZDL.png', 'name': 'uMedia', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2014-01-08,106,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,Fashions fade. Style is forever.,Yves Saint Laurent,,,,21026290,False,/7KMOBIAAjtz6VvJOADh0JOr7DZl.jpg,False,6.643,839.0
14144,"{'id': 228887, 'name': 'Daddy Day Camp Collection', 'poster_path': '/xhD1mbjJmhSNejP59fh8o7EYcv7.jpg', 'backdrop_path': '/hQXX7E22e1xJVudoNgZJn95BIAl.jpg'}",6000000,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",https://www.sonypictures.com/movies/daddydaycamp,tt0462244,en,Daddy Day Camp,"Seeking to offer his son the satisfying summer camp experience that eluded him as a child, the operator of a neighborhood daycare center opens his own camp, only to face financial hardship and stiff competition from a rival camp.",21.356,/fhuhSVb3j8SShe6FhnVUAfSRg6h.jpg,"[{'id': 497, 'logo_path': '/dcDGGHcPFBZopi7EB68UQC0VW6v.png', 'name': 'Revolution Studios', 'origin_country': 'US'}, {'id': 101442, 'logo_path': None, 'name': 'Blue Star Entertainment', 'origin_country': ''}, {'id': 46221, 'logo_path': None, 'name': 'Zookeeper Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-08-08,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The summer is going to be in tents.,Daddy Day Camp,,,,18197398,False,/4axaWjt4z9KVBWplj7inBui5wd7.jpg,False,4.808,425.0
175112,"{'id': 315595, 'name': 'Tinker Bell Collection', 'poster_path': '/wzt5eeX5YeJ4CLi165id4dKEgfW.jpg', 'backdrop_path': '/8wvxr06XNW2zofbOHQqEgokTmLx.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",http://fairies.disney.com/the-pirate-fairy,tt2483260,en,Tinker Bell and the Pirate Fairy,"Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.",49.969,/fbKMx3taGom2ASpbLKtglW3XT87.jpg,"[{'id': 5391, 'logo_path': '/o5AcK10ViutenSa4XTD18ClCEWe.png', 'name': 'DisneyToon Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-13,78,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,From the World of Peter Pan.,Tinker Bell and the Pirate Fairy,,,,63998725,False,/iOUwya0vGQ6ApDZ8Ar3KUyeFOkQ.jpg,False,6.928,918.0
10015,,15000000,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,tt0091187,en,Heartbreak Ridge,"A hard-nosed, hard-living Marine gunnery sergeant clashes with his superiors and his ex-wife as he takes command of a spoiled recon platoon with a bad attitude.",21.068,/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg,"[{'id': 11742, 'logo_path': None, 'name': 'Jay Weston Productions', 'origin_country': ''}, {'id': 171, 'logo_path': None, 'name': 'Malpaso Productions', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-12-05,130,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,...the scars run deep.,Heartbreak Ridge,,,,42724017,False,/rtMJA9eOvbPptFETclfmcITsPBi.jpg,False,6.869,931.0
197,,72000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,tt0112573,en,Braveheart,"Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.",48.331,/or1gBugydmjToAEq7OZY0owwFk.jpg,"[{'id': 4564, 'logo_path': None, 'name': 'Icon Entertainment International', 'origin_country': 'GB'}, {'id': 7965, 'logo_path': None, 'name': 'The Ladd Company', 'origin_country': 'US'}, {'id': 11353, 'logo_path': None, 'name': 'B.H. Finance C.V.', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-24,177,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Gaelic', 'iso_639_1': 'gd', 'name': ''}]",Released,Every man dies. Not every man truly lives.,Braveheart,,,,213216216,False,/8lBcqakI3F19NWkXdqE0M8W76b9.jpg,False,7.935,9462.0
42973,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.joueuse-lefilm.com/,tt1082009,fr,Joueuse,"Hélène, a housekeeper at a ritzy hotel in Corsica, is devoted to her family but lacks any passion in her own life. When she sees a handsome couple play a passionate game of chess, she becomes inspired to play herself. Hélène's working-class husband and spoiled daughter are soon bewildered by her obsession with chess. They also grow suspicious of Hélène's close relationship with Dr. Kröger, her eccentric American expat tutor.",6.033,/d168CM9USKT9rx4xgvxeys5KWgO.jpg,"[{'id': 22983, 'logo_path': '/xpHM4szluKZTOqWehg1RrfNpPXF.png', 'name': 'Mon Voisin Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2009-08-05,97,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Queen to Play,,,,1056938,False,/76Kv3BRYUJDIXvE8YcLDQyK2lpZ.jpg,False,6.737,57.0
16873,,4000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.battleforterra.com/,tt0858486,en,Battle for Terra,"A peaceful alien planet faces annihilation, as the homeless remainder of the human race sets its eyes on Terra. Mala, a rebellious Terrian teenager, will do everything she can to stop it.",11.805,/iAcPYIsYwFqAyY7KctWkkdkJGhI.jpg,"[{'id': 3223, 'logo_path': None, 'name': 'MeniThings Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-06,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Their world is mankind's only hope for survival.,Battle for Terra,,,,6101046,False,/zRHVwKp1rwevnf9HRP2UVhXgdNp.jpg,False,6.064,257.0
52772,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://alanparker.com/film/shoot-the-moon/,tt0084675,en,Shoot the Moon,"After fifteen years of marriage, an affluent couple divorce and take up with new partners.",4.258,/71GK3DRyFWN0Ke0s8WwgEEEOUJQ.jpg,"[{'id': 396, 'logo_path': None, 'name': 'SLM Production Group', 'origin_country': 'US'}, {'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1982-01-22,124,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There's one thing about marriage that hasn't changed... The way you hurt when it begins to fall apart.,Shoot the Moon,,,,8100000,False,/3gxGELiJ6wVJdKxlEuvagDV8UyN.jpg,False,6.4,35.0
707,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/dOSECZImeyZldoq0ObieBE0lwie.jpg'}",30000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",https://www.mgm.com/movies/a-view-to-a-kill,tt0090264,en,A View to a Kill,A newly-developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin who forms a plan to destroy his only competition in Silicon Valley by triggering a massive earthquake in the San Francisco Bay.,49.272,/arJF829RP9cYvh0NU70dC5TtXSa.jpg,"[{'id': 7576, 'logo_path': '/oYcUi1byZ312Z3xiz5ojz9RQLND.png', 'name': 'EON Productions', 'origin_country': 'GB'}, {'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 10761, 'logo_path': None, 'name': 'Danjaq', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-05-24,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Has James Bond finally met his match?,A View to a Kill,,,,152427960,False,/hvGWyyC8wER1I8ExSXNtFBs7Mgd.jpg,False,6.22,1806.0
18890,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",,tt0108526,en,We're Back! A Dinosaur's Story,"Captain New Eyes travels back in time and feeds dinosaurs his Brain Grain cereal, which makes them intelligent and non-violent. They agree to go to the ""Middle Future"" in order to grant the wishes of children in New York City. They are to meet Dr. Bleeb of the Museum of Natural History, but get sidetracked with their new children friends and run into the Captain's evil brother, Professor Screweyes.",17.705,/iyFmhYlioe3PDZjSKWtcIhu5R02.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 4105, 'logo_path': '/1dIBrbgSoWiEig0CymjqkSf7UGL.png', 'name': 'Amblimation', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-11-24,72,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Wish for a dinosaur and watch all your dreams come true.,We're Back! A Dinosaur's Story,,,,9317021,False,/6pbIOpnWFAO42JgZhuNUdMEUxi8.jpg,False,5.988,377.0
708,"{'id': 645, 'name': 'James Bond Collection', 'poster_path': '/HORpg5CSkmeQlAolx3bKMrKgfi.jpg', 'backdrop_path': '/dOSECZImeyZldoq0ObieBE0lwie.jpg'}",40000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/view/movie/1132/The-Living-Daylights/,tt0093428,en,The Living Daylights,"After a defecting Russian general reveals a plot to assassinate foreign spies, James Bond is assigned a secret mission to dispatch the new head of the KGB to prevent an escalation of tensions between the Soviet Union and the West.",33.97,/jcP0sarQXmx7XgwNoxJtqbllNyM.jpg,"[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 7576, 'logo_path': '/oYcUi1byZ312Z3xiz5ojz9RQLND.png', 'name': 'EON Productions', 'origin_country': 'GB'}, {'id': 10761, 'logo_path': None, 'name': 'Danjaq', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1987-06-29,130,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Czech', 'iso_639_1': 'cs', 'name': 'Český'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,Living on the Edge,The Living Daylights,,,,191185897,False,/ebaq0ecL1Tu39rIExfHwE4ToFl2.jpg,False,6.5,1603.0
